X,Y,TreeType,dbh_cm
322825.27,5528249.78,Honey Locust,20
322807.194,5528250.463,Ash,5
322792.355,5528250.656,Ash,8
322773.071,5528249.814,Maple,10
322762.339,5528249.673,Ash,8
322676.48,5528230.082,Ash,5
322692.543,5528228.795,Ash,5
322714.128,5528230.357,Ash,5
322648.978,5528247.02,Ash,8
322448.531,5528249.156,Ash,8
322476.024,5528247.907,Ash,10
322492.716,5528247.345,Ash,8
322514.156,5528246.636,Ash,10
322535.506,5528246.564,Ash,8
322581.366,5528245.801,Ash,8
322565.59,5528244.541,Maple,8
322505.605,5528228.81,Ash,5
322486.548,5528229.086,Ash,8
322474.001,5528227.803,Ash,8
322454.28,5528230.277,Ash,5
322409.692,5528232.182,Ash,5
322395.204,5528232.537,Ash,8
322340.115,5528235.303,Ash,13
322312.668,5528235.201,Ash,10
322294.523,5528235.864,Ash,10
322309.201,5528254.083,Ash,8
322333.845,5528252.626,Ash,36
322359.894,5528251.983,Ash,10
322383.991,5528251.378,Ash,10
322186.778,5528259.833,Ash,20
322195.263,5528258.509,Ash,20
322224.119,5528256.904,Ash,18
322239.243,5528257.511,Ash,18
322246.647,5528255.473,Ash,18
322254.27,5528256.438,Ash,23
322261.677,5528255.463,Ash,23
322363.079,5528498.357,Maple,18
322348.208,5528489.404,Maple,23
322341.804,5528476.582,Maple,23
322336.229,5528464.677,Maple,30
322331.854,5528450.413,Maple,30
322325.39,5528435.929,Maple,23
322318.183,5528421.693,Maple,23
322341.719,5528443.869,Honey Locust,20
322307.284,5528510.856,Ash,10
322309.149,5528520.839,Ash,25
322311.652,5528530.459,Ash,23
322315.26,5528538.948,Ash,15
322300.071,5528549.633,Ash,15
322296.832,5528540.902,Ash,10
322293.992,5528531.373,Ash,10
322288.066,5528492.448,Ash,13
322287.991,5528482.017,Ash,18
322287.076,5528462.572,Ash,18
322286.56,5528453.175,Ash,13
322287.152,5528442.897,Ash,15
322286.209,5528432.641,Ash,20
322285.751,5528424.19,Ash,18
322285.848,5528413.197,Ash,15
322284.919,5528403.549,Ash,18
322283.228,5528382.027,Ash,15
322283.78,5528372.299,Ash,15
322281.431,5528329.098,Ash,18
322281.61,5528317.877,Ash,10
322280.553,5528288.665,Ash,10
322280.44,5528269.051,Ash,10
322298.765,5528269.376,Ash,20
322298.605,5528280.486,Ash,20
322298.202,5528289.917,Ash,20
322299.674,5528300.378,Ash,23
322299.609,5528310.99,Ash,20
322299.676,5528318.446,Ash,20
322299.574,5528327.381,Ash,20
322300.829,5528339.485,Ash,18
322301.031,5528350.124,Ash,18
322301.775,5528357.731,Ash,18
322302.262,5528370.271,Ash,13
322302.768,5528378.331,Ash,15
322302.349,5528390.805,Ash,8
322303.036,5528398.612,Ash,10
322302.48,5528408.759,Ash,10
322304.243,5528449.994,Ash,10
322304.667,5528461.005,Ash,10
322305.207,5528470.803,Ash,10
322919.113,5528161.015,Maple,25
322900.412,5528150.903,Maple,8
322910.239,5528156.263,Cherry/Plum,8
322288.35,5527389.688,Maple,8
322287.71,5527375.069,Maple,5
322287.929,5527359.958,Maple,5
322286.266,5527345.373,Maple,5
322286.275,5527329.535,Maple,5
322300.45,5527268.51,Maple,8
322305.761,5527253.791,Maple,
322309.516,5527239.825,Maple,8
322314.29,5527226.033,Maple,5
322318.548,5527211.765,Maple,5
322322.745,5527197.182,Maple,8
322327.994,5527184.03,Maple,5
321952.933,5528208.155,Ironwood-Hornbeam,8
321970.799,5528207.817,Linden-Basswood,18
321994.463,5528206.831,Honey Locust,13
321924.396,5528209.848,Honey Locust,5
321846.428,5528233.667,Ash,33
321847.14,5528249.718,Ash,28
321847.946,5528263.427,Ash,30
321848.633,5528276.13,Ash,30
321848.807,5528301.53,Ash,33
321848.561,5528312.085,Ash,28
321850.469,5528340.227,Ash,30
321850.224,5528353.719,Ash,36
321838.858,5528358.342,Ash,36
321837.356,5528345.824,Ash,18
321836.096,5528311.159,Ash,18
321835.241,5528298.59,Ash,23
321835.17,5528286.449,Ash,33
321834.083,5528271.48,Ash,25
321833.45,5528254.08,Ash,36
321833.227,5528238.901,Ash,20
321837.396,5528456.196,Maple,30
321838,5528455.654,Maple,30
321837.762,5528450.243,Maple,76
321852.806,5528428.271,Walnut/Butternut,61
321918.21,5528378.952,Maple,10
321902.641,5528378.54,Maple,5
321887.827,5528377.936,Ash,25
321875.005,5528380.822,Maple,5
321858.639,5528380.872,Maple,5
321886.193,5528364.664,Maple,5
321961.409,5528362.612,Maple,10
321830.945,5528382.173,Maple,13
321817.273,5528382.97,Maple,18
321795.436,5528383.246,Maple,13
321776.693,5528384.158,Maple,10
321756.915,5528386.009,Maple,10
321724.904,5528387.189,Maple,5
321716.195,5528387.863,Maple,5
321686.496,5528387.41,Maple,8
321662.455,5528389.383,Maple,5
321671.055,5528372.666,Maple,5
321684.95,5528374.326,Maple,8
321710.932,5528372.892,Maple,10
321728.848,5528370.991,Maple,13
321750.495,5528369.596,Maple,15
321765.089,5528369.782,Maple,13
321781.929,5528369.505,Maple,8
321801.044,5528366.948,Maple,10
321822.549,5528367.483,Maple,15
321589.771,5528236.354,Honey Locust,41
321563.67,5528236.044,Honey Locust,36
321537.159,5528237.9,Honey Locust,30
321523.613,5528238.575,Honey Locust,38
321510.549,5528238.464,Honey Locust,36
321491.161,5528239.834,Honey Locust,38
321475.664,5528240.19,Honey Locust,38
321461.301,5528241.163,Honey Locust,30
321440.977,5528242.562,Honey Locust,41
321425.456,5528241.444,Honey Locust,38
321410.547,5528242.168,Honey Locust,30
321392.161,5528243.76,Honey Locust,30
321379.162,5528243.467,Honey Locust,30
321362.463,5528243.589,Honey Locust,30
321347.616,5528244.983,Honey Locust,33
321334.646,5528246.724,Honey Locust,20
321320.259,5528246.414,Honey Locust,28
321303.316,5528245.781,Honey Locust,36
321290.901,5528247.085,Honey Locust,30
321269.005,5528247.345,Honey Locust,28
321612.505,5528339.282,Honey Locust,38
321598.89,5528338.732,Honey Locust,43
321578.474,5528339.29,Honey Locust,30
321555.608,5528341.128,Honey Locust,30
321543.971,5528341.776,Maple,30
321528.16,5528342.582,Honey Locust,41
321513.186,5528342.533,Honey Locust,25
321498.979,5528342.856,Honey Locust,5
321486.928,5528343.637,Honey Locust,33
321462.539,5528345.081,Honey Locust,43
321452.804,5528344.024,Honey Locust,36
321434.311,5528344.838,Honey Locust,25
321421.93,5528346.037,Honey Locust,30
321405.867,5528346.933,Honey Locust,5
321389.881,5528347.742,Honey Locust,5
321363.816,5528347.5,Honey Locust,5
321340.553,5528348.701,Honey Locust,30
321324.782,5528349.9,Honey Locust,5
321253.7,5528337.314,Honey Locust,28
321268.597,5528337.395,Honey Locust,38
321294.911,5528336.084,Honey Locust,18
321312.542,5528334.897,Honey Locust,23
321324.315,5528335.459,Honey Locust,20
321343.681,5528334.223,Honey Locust,23
321355.331,5528334.003,Honey Locust,5
321366.764,5528332.481,Maple,86
321389.117,5528332.415,Honey Locust,5
321405.611,5528331.37,Honey Locust,25
321420.402,5528330.691,Honey Locust,25
321433.979,5528331.292,Honey Locust,10
321448.501,5528330.471,Honey Locust,28
321464.014,5528328.211,Honey Locust,36
321477.676,5528329.421,Honey Locust,43
321491.765,5528328.638,Honey Locust,10
321506.489,5528327.646,Honey Locust,23
321516.28,5528327.319,Honey Locust,28
321537.206,5528326.455,Honey Locust,30
321550.118,5528326.754,Honey Locust,20
321572.792,5528325.248,Honey Locust,25
321594.391,5528322.865,Honey Locust,30
321603.808,5528324.631,Honey Locust,5
321606.646,5528442.997,Goldenrain Tree,5
321568.979,5528445.434,Mountain Ash/Whitebeam,20
321553.894,5528445.167,Goldenrain Tree,5
321533.355,5528445.579,Honey Locust,10
321510.949,5528446.545,Honey Locust,20
321490.364,5528447.723,Goldenrain Tree,208
321471.401,5528449.17,Maple,5
321461.609,5528448.57,Maple,8
321451.786,5528447.902,Mountain Ash/Whitebeam,20
321421.196,5528449.695,Goldenrain Tree,5
321400.612,5528451.218,Honey Locust,8
321378.959,5528451.713,Goldenrain Tree,5
321358.167,5528452.394,Goldenrain Tree,5
321341.698,5528453.183,Mountain Ash/Whitebeam,20
321316.065,5528453.566,Mountain Ash/Whitebeam,20
321298.267,5528454.209,Goldenrain Tree,5
321202.869,5528250.858,Ash,20
321187.802,5528252.548,Ash,15
321171.912,5528254.299,Ash,20
321144.858,5528253.398,Ash,20
321120.921,5528253.728,Ash,25
321105.273,5528255.635,Ash,15
321090.962,5528257.062,Ash,18
321075.943,5528256.575,Ash,25
321060.022,5528257.519,Ash,23
321042.944,5528258.716,Ash,23
321030.764,5528258.128,Ash,23
321017.598,5528258.793,Ash,23
321000.972,5528259.319,Ash,10
320985.824,5528259.85,Ash,23
320969.804,5528261.583,Ash,18
320957.915,5528260.123,Ash,23
320969.41,5528245.798,Ash,18
320990.094,5528244.943,Ash,15
321006.473,5528244.01,Ash,23
321021.804,5528242.521,Ash,23
321045.418,5528241.916,Ash,23
321069.123,5528242.216,Ash,23
321085.948,5528241.064,Ash,25
321102.259,5528239.683,Ash,25
321116.078,5528240.775,Ash,23
321130.328,5528239.38,Ash,13
321149.488,5528238.324,Ash,10
321165.608,5527861.058,Honey Locust,36
321813.827,5527738.376,Maple,25
321792.919,5527737.613,Maple,25
321745.364,5527739.913,Maple,10
321716.943,5527741.338,Maple,15
321692.068,5527742.205,Maple,18
321665.28,5527741.584,Maple,28
321492.842,5527734.061,Linden-Basswood,10
321482.991,5527732.962,Linden-Basswood,8
321454.497,5527734.766,Linden-Basswood,15
321446.416,5527733.688,Linden-Basswood,13
321438.583,5527733.711,Linden-Basswood,13
321423.54,5527552.658,Spruce,66
321422.274,5527540.892,Spruce,66
321685.943,5527292.02,Ash,5
321685.612,5527261.113,Ash,41
321684.758,5527246.707,Ash,3
321683.45,5527216.807,Ash,5
321682.71,5527198.222,No Tree,3
321681.968,5527169.207,Ash,38
321681.886,5527169.625,Ash,38
321681.485,5527141.153,Ash,33
321679.61,5527120.105,Ash,43
321678.991,5527094.474,Ash,43
321678.433,5527079.613,Ash,36
321677.748,5527052.147,Ash,38
321690.015,5527100.472,Ash,41
321693.418,5527112.956,Ash,23
321694.759,5527139.185,Lilac,5
321693.471,5527171.996,Ash,30
322160.138,5527411.419,Maple,18
322175.483,5527413.78,Maple,18
320325.476,5528328.135,Maple,56
320320.672,5528325.193,Maple,56
320315.81,5528322.042,Maple,56
320317.913,5528351.393,Honey Locust,13
320324.68,5528346.201,Honey Locust,13
320338.294,5528328.1,Honey Locust,13
320353.666,5528308.185,Honey Locust,20
320370.66,5528286.565,Honey Locust,13
320385.169,5528267.012,Honey Locust,13
320394.863,5528253.738,Honey Locust,142
320404.265,5528241.461,Honey Locust,142
320408.797,5528236.046,Honey Locust,142
320416.725,5528247.374,Honey Locust,10
320404.87,5528262.562,Honey Locust,10
320395.247,5528273.976,Honey Locust,117
320389.409,5528282.62,Honey Locust,117
320383.696,5528289.035,Cherry/Plum,46
320369.214,5528306.653,Honey Locust,20
320365.856,5528312.343,Honey Locust,20
320358.144,5528322.304,Honey Locust,20
320348.887,5528334.668,Honey Locust,20
320473.09,5528262.45,Plane-Sycamore,61
320468.493,5528258.525,Plane-Sycamore,79
320506.173,5528152.77,Honey Locust,10
320491.969,5528145.837,Honey Locust,15
320488.166,5528142.769,Honey Locust,10
320539.606,5528527.09,Ash,66
320540.054,5528503.325,Maple,61
320540.478,5528500.084,Maple,46
320539.895,5528493.029,Maple,89
320538.453,5528484.364,Maple,20
320537.698,5528472.76,Maple,56
320537.812,5528465.949,Maple,13
320537.384,5528455.956,Maple,64
320536.512,5528449.177,Maple,46
320536.479,5528445.387,Maple,46
320537.874,5528439.585,Maple,41
320537.006,5528434.467,Maple,56
320536.504,5528428.983,Maple,36
320535.328,5528424.19,Maple,18
320536.114,5528417.336,Maple,15
320536.671,5528411.488,Maple,71
320537.049,5528399.052,Maple,41
320534.951,5528389.066,Maple,18
320534.589,5528376.297,Maple,53
320532.704,5528359.21,Maple,71
321676.352,5527008.164,Ash,33
321675.315,5526965.997,Ash,30
321673.212,5526909.676,Ash,18
321673.017,5526893.73,Ash,25
321668.991,5526798.8,Ash,30
321670.23,5526790.39,Ash,30
321682.08,5526808.886,Honey Locust,56
321669.257,5526768.282,Ash,41
321667.545,5526731.548,Ash,10
321680.931,5526754.811,Ash,36
322109.147,5527130.793,Pine,34
322129.525,5527130.528,Pine,23
322133.932,5527133.876,Pine,24
322138.845,5527134.101,Pine,20
322142.967,5527134.897,Pine,31
322091.39,5526649.615,Ash,5
322177.513,5526738.162,Ash,36
322179.606,5526743.507,Ash,13
322182.054,5526753.977,Ash,15
322184.478,5526754.901,Spruce,5
322183.417,5526753.171,Spruce,5
322007.461,5526633.616,Fir,30
322012.434,5526642.702,Fir,18
322011.297,5526639.416,Pine,10
322010.561,5526637.013,Maple,36
322003.527,5526657.879,Maple,30
322007.758,5526653.013,Spruce,15
322005.429,5526654.245,Spruce,8
322001.869,5526656.53,Spruce,8
321996.086,5526659.141,Fir,23
321763.903,5526900.928,Birch,61
321769.054,5527086.751,Spruce,30
321773.551,5527179.57,Spruce,30
321628.531,5527777.495,Oak,15
321637.373,5528135.851,Oak,8
321637.949,5528150.503,Oak,10
321638.035,5528160.571,Oak,8
321640.111,5528209.075,Oak,8
321639.709,5528181.478,Catalpa,13
321612.65,5527861.206,Maple,91
321590.293,5526688.14,Honey Locust,15
321588.862,5526669.872,Honey Locust,30
321588.114,5526649.243,Honey Locust,30
321572.21,5526641.498,Ash,23
321572.039,5526651.855,Ash,23
321572.849,5526664.068,Ash,25
321574.744,5526677.84,Ash,46
321574.483,5526697.751,Ash,36
321574.249,5526713.364,Ash,8
321575.462,5526736.07,Ash,30
321576.389,5526745.933,Ash,36
321576.898,5526764.394,Ash,36
321576.641,5526775.669,Ash,30
321577.62,5526796.648,Ash,30
321577.776,5526809.046,Ash,23
321577.703,5526821.052,Ash,28
321594.04,5526818.123,Honey Locust,28
321593.531,5526786.493,Honey Locust,23
321593.098,5526769.124,Honey Locust,25
321591.77,5526752.97,Honey Locust,38
321591.116,5526731.726,Honey Locust,30
321219.894,5526625.498,Ash,25
321267.278,5526624.774,Spruce,30
321302.467,5526623.369,Ash,25
321327.143,5526622.243,Ash,38
321368.888,5526637.628,Ash,18
321350.84,5526638.227,Ash,25
321280.129,5526640.735,Ash,23
321483.231,5526633.241,Ash,20
321509.704,5526633.165,Ash,25
321527.747,5526631.38,Ash,30
321556.48,5526631.951,Ash,41
321500.303,5520808.123375,Ironwood-Hornbeam,4
321472.842,5520811.204,Ironwood-Hornbeam,25
321531.085,5520778.913,Ironwood-Hornbeam,25
321532.139,5520804.66,Ironwood-Hornbeam,25
321532.492,5520830.188,Ironwood-Hornbeam,41
321521.178,5520838.749,Ironwood-Hornbeam,18
321795.185,5521226.386,Ironwood-Hornbeam,15
321812.535,5521225.825,Apple/Crabapple,15
321818.074,5521226.947,Ironwood-Hornbeam,15
321847.037,5521228.774,Ironwood-Hornbeam,23
321861.669,5521230.567,Ironwood-Hornbeam,23
321877.984,5521232.745,Ironwood-Hornbeam,15
321915.113,5521237.987,Ironwood-Hornbeam,15
321961.55,5521240.84,Ironwood-Hornbeam,38
321982.833,5521248.165,Ironwood-Hornbeam,20
321969.898,5521259.241,Ironwood-Hornbeam,20
321953.719,5521250.715,Ironwood-Hornbeam,20
321929.3,5521250.661,Ironwood-Hornbeam,25
321893.322,5521248.709,Ironwood-Hornbeam,15
321867.927,5521245.262,Ironwood-Hornbeam,15
321849.161,5521242.061,Ironwood-Hornbeam,20
321831.914,5521239.422,Ironwood-Hornbeam,15
321815.865,5521239.738,Ironwood-Hornbeam,10
322003.977,5521247.958,Ironwood-Hornbeam,18
322007.069,5521218.735,Russian Olive,10
322010.634,5521218.756,Russian Olive,15
321967.417,5521296.535,Ironwood-Hornbeam,25
321972.785,5521271.151,Ironwood-Hornbeam,13
321963.761,5521284.05,Ironwood-Hornbeam,13
321949.867,5521298.337,Ironwood-Hornbeam,13
321919.087,5521336.138,Hawthorn,10
321913.929,5521340.171,Magnolia,10
321909.378,5521345.103,Hawthorn,5
321902.502,5521345.672,Hawthorn,5
321883.045,5521348.586,Ironwood-Hornbeam,25
321884.734,5521371.451,Ironwood-Hornbeam,2
321870.187,5521388.638,Ironwood-Hornbeam,4
321848.372,5521418.509,Ironwood-Hornbeam,23
321831.139,5521427.584,Ironwood-Hornbeam,23
321805.421,5521428.973,Ironwood-Hornbeam,15
321827.16,5521439.732,Ironwood-Hornbeam,28
321836.945,5521438.488,Ironwood-Hornbeam,28
321906.278,5521364.129,Plane-Sycamore,23
321475.916,5521209.4,Plane-Sycamore,8
321599.243,5526631.461,Ash,23
321628.695,5526630.885,Ash,46
321641.751,5526626.411,Ash,41
321663.553,5526628.167,Ash,28
321677.972,5526628.438,Ash,23
321698.032,5526627.508,Ash,36
321708.825,5526628.425,Ash,28
321738.845,5526626.508,Ash,23
321753.729,5526624.696,Ash,41
321879.232,5526561.982,Ash,36
321913.359,5526563.413,Ash,30
321927.53,5526560.622,Ash,30
321936.539,5526560.495,Ash,30
321958.601,5526561.768,Ash,18
321967.772,5526559.757,Ash,38
321985.374,5526560.889,Ash,25
321992.932,5526561.717,Ash,20
321883.881,5526628.941,Maple,28
321878.224,5526632.661,Maple,36
321798.823,5526672.786,Maple,36
321819.866,5526673.539,Poplar,5
321817.188,5526648.812,Maple,61
322050.61,5528396.585,Oak,28
322051.016,5528420.761,Oak,25
322051.458,5528407.707,Ash,20
322049.143,5528343.049,Oak,30
322048.529,5528335.734,Oak,30
322038.335,5528099.742,Oak,10
322038.356,5528112.108,Oak,10
322039.092,5528118.084,Black Locust,8
322040.051,5528105.523,Black Locust,8
322033.591,5527998.322,Honey Locust,8
322032,5527965.435,Oak,18
322032.866,5527980.618,Black Locust,8
322032.933,5527991.891,Honey Locust,8
322012.84,5527744.294,Plane-Sycamore,15
322014.455,5527781.75,Plane-Sycamore,28
322014.993,5527808.946,Plane-Sycamore,28
322015.793,5527830.586,Plane-Sycamore,18
322016.258,5527845.834,Plane-Sycamore,20
322039.508,5527837.307,Ash,15
322039.097,5527822.223,Ash,8
322038.032,5527789.439,Ash,18
322038.01,5527761.695,Ash,13
322035.514,5527750.372,Ash,20
322036.114,5527732.625,Ash,10
322035.215,5527723.879,Ash,5
322036.357,5527678.474,Maple,15
322036.851,5527664.635,Maple,15
322038.394,5527651.088,Maple,18
322040.481,5527636.579,Maple,20
322043.166,5527624.725,Maple,18
322049.747,5527593.644,Maple,15
322055.138,5527573.488,Maple,15
322058.574,5527561.009,Maple,18
322062.401,5527550.596,Maple,18
322065.64,5527538.967,Maple,18
322068.956,5527528.934,Maple,15
322076.859,5527499.924,Maple,15
322080.378,5527488.704,Maple,15
322084.136,5527477.716,Maple,15
322087.055,5527466.826,Maple,15
322089.972,5527457.952,Maple,15
322056.867,5527482.542,Ash,15
322053.122,5527496.572,Ash,13
322048.613,5527508.939,Ash,13
322044.916,5527523.35,Ash,13
322041.717,5527533.52,Ash,13
322033.139,5527563.317,Ash,15
322029.017,5527575.427,Ash,13
322019.349,5527618.665,Ash,13
322012.432,5527662.033,Ash,10
322011.434,5527677.146,Ash,13
322011.096,5527691.229,Ash,18
322114.059,5527404.317,Maple,39
322113.907,5527382.545,Maple,38
322116.45,5527369.874,Maple,32
322126.984,5527339.201,Plane-Sycamore,66
322133.555,5527312.126,Plane-Sycamore,57
322136.805,5527300.702,Plane-Sycamore,53
322139.807,5527289.26,Plane-Sycamore,54
322156.704,5527238.637,Plane-Sycamore,68
322159.25,5527225.577,Plane-Sycamore,54
322168.176,5527197.801,Plane-Sycamore,46
322171.76,5527181.723,Plane-Sycamore,40
322177.599,5527165.344,Plane-Sycamore,42
322124.717,5527412.862,Maple,23
322174.002,5527092.981,Plane-Sycamore,18
322177.813,5527075.703,Plane-Sycamore,20
322180.415,5527058.785,Walnnut/Butternut,25
322181.415,5527055.337,Walnnut/Butternut,25
322186.363,5527035.387,Walnnut/Butternut,25
322185.817,5527025.015,Plane-Sycamore,23
322188.834,5527014.763,Walnnut/Butternut,25
322190.747,5527002.905,Plane-Sycamore,20
322193.177,5526976.653,Plane-Sycamore,28
322194.418,5526965.909,Walnnut/Butternut,30
322193.399,5526966.193,Walnnut/Butternut,30
322192.811,5526954.805,Plane-Sycamore,20
322193.909,5526944.171,Walnnut/Butternut,30
322193.154,5526924.133,Walnnut/Butternut,36
322193.039,5526918.854,Walnnut/Butternut,30
322192.669,5526908.308,Plane-Sycamore,23
322193.607,5526898.594,Walnnut/Butternut,30
322191.979,5526884.833,Plane-Sycamore,25
322190.541,5526852.568,Walnnut/Butternut,33
322188.477,5526823.932,Plane-Sycamore,25
322185.468,5526731.172,Ash,20
322184.104,5526718.274,Ash,15
322183.204,5526706.888,Ash,13
322184.408,5526695.726,Plane-Sycamore,20
322182.924,5526675.659,Plane-Sycamore,20
322182.406,5526662.355,Plane-Sycamore,18
322180.59,5526642.434,Plane-Sycamore,18
322181.538,5526624.967,Plane-Sycamore,18
322180.715,5526608.992,Plane-Sycamore,15
322179.826,5526599.329,Plane-Sycamore,13
322179.324,5526577.95,Plane-Sycamore,10
322178.375,5526566.35,Honey Locust,20
322201.595,5526565.722,Linden-Basswood,8
322202.268,5526583.023,Linden-Basswood,8
322204.147,5526616.01,Linden-Basswood,8
322204.673,5526633.802,Linden-Basswood,10
322206.469,5526652.366,Linden-Basswood,8
322206.633,5526670.324,Linden-Basswood,8
322208.504,5526704.51,Linden-Basswood,10
